severity,code,apartment_id,name,adapter,verdict,unit_id,field,observed,expected,evidence
high,SYNTHETIC_OUTPUT_WITH_PREFORMAT_NATURAL_ID,241798,Waterford Landings,generic,SUCCESS,inferred_4d8b4e74b137a408-178ced-9,"unit_id,units_pre_format[].unit_number",inferred_4d8b4e74b137a408-178ced-9 <- ['1202'],natural pre-format apartment number selected before fallback identity,immutable extraction snapshot links the synthetic output to a raw natural number
high,SYNTHETIC_OUTPUT_WITH_PREFORMAT_NATURAL_ID,241798,Waterford Landings,generic,SUCCESS,inferred_4d8b4e74b137a408-178ced-10,"unit_id,units_pre_format[].unit_number",inferred_4d8b4e74b137a408-178ced-10 <- ['1206'],natural pre-format apartment number selected before fallback identity,immutable extraction snapshot links the synthetic output to a raw natural number
high,SYNTHETIC_OUTPUT_WITH_PREFORMAT_NATURAL_ID,241798,Waterford Landings,generic,SUCCESS,inferred_58a16729368d1bc8,"unit_id,units_pre_format[].unit_number","inferred_58a16729368d1bc8 <- ['1601', '1602', '1605', '1606', '1609', '1610', '1701', '1702']",natural pre-format apartment number selected before fallback identity,immutable extraction snapshot links the synthetic output to a raw natural number
high,SYNTHETIC_OUTPUT_WITH_PREFORMAT_NATURAL_ID,241798,Waterford Landings,generic,SUCCESS,inferred_72b076a35f25039e-dfe41b,"unit_id,units_pre_format[].unit_number","inferred_72b076a35f25039e-dfe41b <- ['1303', '1304', '1307', '1308', '1311', '1312', '1313', '1314']",natural pre-format apartment number selected before fallback identity,immutable extraction snapshot links the synthetic output to a raw natural number
high,SYNTHETIC_OUTPUT_WITH_PREFORMAT_NATURAL_ID,241798,Waterford Landings,generic,SUCCESS,inferred_72b076a35f25039e-dfe41b-1,"unit_id,units_pre_format[].unit_number","inferred_72b076a35f25039e-dfe41b-1 <- ['1303', '1304', '1307', '1308', '1311', '1312', '1313', '1314']",natural pre-format apartment number selected before fallback identity,immutable extraction snapshot links the synthetic output to a raw natural number
high,SYNTHETIC_OUTPUT_WITH_PREFORMAT_NATURAL_ID,241798,Waterford Landings,generic,SUCCESS,inferred_7d115b79e30bec11-07de23,"unit_id,units_pre_format[].unit_number","inferred_7d115b79e30bec11-07de23 <- ['1301', '1302', '1305', '1306', '1315', '1316', '1319', '1320']",natural pre-format apartment number selected before fallback identity,immutable extraction snapshot links the synthetic output to a raw natural number
high,SYNTHETIC_OUTPUT_WITH_PREFORMAT_NATURAL_ID,241798,Waterford Landings,generic,SUCCESS,inferred_7d115b79e30bec11-07de23-1,"unit_id,units_pre_format[].unit_number","inferred_7d115b79e30bec11-07de23-1 <- ['1301', '1302', '1305', '1306', '1315', '1316', '1319', '1320']",natural pre-format apartment number selected before fallback identity,immutable extraction snapshot links the synthetic output to a raw natural number
high,SYNTHETIC_OUTPUT_WITH_PREFORMAT_NATURAL_ID,241798,Waterford Landings,generic,SUCCESS,inferred_843d820dc59bf7f4-866c33,"unit_id,units_pre_format[].unit_number","inferred_843d820dc59bf7f4-866c33 <- ['1309', '1310', '1323', '1324', '1409', '1410', '1423', '1424']",natural pre-format apartment number selected before fallback identity,immutable extraction snapshot links the synthetic output to a raw natural number
high,SYNTHETIC_OUTPUT_WITH_PREFORMAT_NATURAL_ID,241798,Waterford Landings,generic,SUCCESS,inferred_843d820dc59bf7f4-866c33-1,"unit_id,units_pre_format[].unit_number","inferred_843d820dc59bf7f4-866c33-1 <- ['1309', '1310', '1323', '1324', '1409', '1410', '1423', '1424']",natural pre-format apartment number selected before fallback identity,immutable extraction snapshot links the synthetic output to a raw natural number
high,SYNTHETIC_OUTPUT_WITH_PREFORMAT_NATURAL_ID,241798,Waterford Landings,generic,SUCCESS,inferred_8764029f47fcc234-93e3db,"unit_id,units_pre_format[].unit_number","inferred_8764029f47fcc234-93e3db <- ['215', '717']",natural pre-format apartment number selected before fallback identity,immutable extraction snapshot links the synthetic output to a raw natural number
high,SYNTHETIC_OUTPUT_WITH_PREFORMAT_NATURAL_ID,241798,Waterford Landings,generic,SUCCESS,inferred_8764029f47fcc234-93e3db-1,"unit_id,units_pre_format[].unit_number","inferred_8764029f47fcc234-93e3db-1 <- ['1020', '219', '617', '817', '920']",natural pre-format apartment number selected before fallback identity,immutable extraction snapshot links the synthetic output to a raw natural number
high,SYNTHETIC_OUTPUT_WITH_PREFORMAT_NATURAL_ID,241798,Waterford Landings,generic,SUCCESS,inferred_8764029f47fcc234-93e3db-2,"unit_id,units_pre_format[].unit_number","inferred_8764029f47fcc234-93e3db-2 <- ['223', '813']",natural pre-format apartment number selected before fallback identity,immutable extraction snapshot links the synthetic output to a raw natural number
high,SYNTHETIC_OUTPUT_WITH_PREFORMAT_NATURAL_ID,241798,Waterford Landings,generic,SUCCESS,inferred_8764029f47fcc234-93e3db-3,"unit_id,units_pre_format[].unit_number","inferred_8764029f47fcc234-93e3db-3 <- ['1013', '1117', '1120', '620', '720', '820', '917']",natural pre-format apartment number selected before fallback identity,immutable extraction snapshot links the synthetic output to a raw natural number
high,SYNTHETIC_OUTPUT_WITH_PREFORMAT_NATURAL_ID,241798,Waterford Landings,generic,SUCCESS,inferred_8764029f47fcc234-93e3db-4,"unit_id,units_pre_format[].unit_number",inferred_8764029f47fcc234-93e3db-4 <- ['713'],natural pre-format apartment number selected before fallback identity,immutable extraction snapshot links the synthetic output to a raw natural number
high,SYNTHETIC_OUTPUT_WITH_PREFORMAT_NATURAL_ID,241798,Waterford Landings,generic,SUCCESS,inferred_8764029f47fcc234-93e3db-5,"unit_id,units_pre_format[].unit_number","inferred_8764029f47fcc234-93e3db-5 <- ['1013', '1117', '1120', '620', '720', '820', '917']",natural pre-format apartment number selected before fallback identity,immutable extraction snapshot links the synthetic output to a raw natural number
high,SYNTHETIC_OUTPUT_WITH_PREFORMAT_NATURAL_ID,241798,Waterford Landings,generic,SUCCESS,inferred_8764029f47fcc234-93e3db-6,"unit_id,units_pre_format[].unit_number",inferred_8764029f47fcc234-93e3db-6 <- ['913'],natural pre-format apartment number selected before fallback identity,immutable extraction snapshot links the synthetic output to a raw natural number
high,SYNTHETIC_OUTPUT_WITH_PREFORMAT_NATURAL_ID,241798,Waterford Landings,generic,SUCCESS,inferred_8764029f47fcc234-93e3db-7,"unit_id,units_pre_format[].unit_number",inferred_8764029f47fcc234-93e3db-7 <- ['1017'],natural pre-format apartment number selected before fallback identity,immutable extraction snapshot links the synthetic output to a raw natural number
high,SYNTHETIC_OUTPUT_WITH_PREFORMAT_NATURAL_ID,241798,Waterford Landings,generic,SUCCESS,inferred_8764029f47fcc234-93e3db-8,"unit_id,units_pre_format[].unit_number",inferred_8764029f47fcc234-93e3db-8 <- ['1113'],natural pre-format apartment number selected before fallback identity,immutable extraction snapshot links the synthetic output to a raw natural number
high,SYNTHETIC_OUTPUT_WITH_PREFORMAT_NATURAL_ID,241798,Waterford Landings,generic,SUCCESS,inferred_8c7c147ebbaf8a41-1e788d,"unit_id,units_pre_format[].unit_number","inferred_8c7c147ebbaf8a41-1e788d <- ['1001', '1014', '1114', '1118', '202', '801', '814', '901']",natural pre-format apartment number selected before fallback identity,immutable extraction snapshot links the synthetic output to a raw natural number
high,SYNTHETIC_OUTPUT_WITH_PREFORMAT_NATURAL_ID,241798,Waterford Landings,generic,SUCCESS,inferred_8c7c147ebbaf8a41-1e788d-1,"unit_id,units_pre_format[].unit_number","inferred_8c7c147ebbaf8a41-1e788d-1 <- ['1005', '1018', '1101', '1105', '1109', '205', '206', '209']",natural pre-format apartment number selected before fallback identity,immutable extraction snapshot links the synthetic output to a raw natural number
high,SYNTHETIC_OUTPUT_WITH_PREFORMAT_NATURAL_ID,241798,Waterford Landings,generic,SUCCESS,inferred_8c7c147ebbaf8a41-1e788d-2,"unit_id,units_pre_format[].unit_number","inferred_8c7c147ebbaf8a41-1e788d-2 <- ['1005', '1018', '1101', '1105', '1109', '205', '206', '209']",natural pre-format apartment number selected before fallback identity,immutable extraction snapshot links the synthetic output to a raw natural number
high,SYNTHETIC_OUTPUT_WITH_PREFORMAT_NATURAL_ID,241798,Waterford Landings,generic,SUCCESS,inferred_8c7c147ebbaf8a41-1e788d-3,"unit_id,units_pre_format[].unit_number","inferred_8c7c147ebbaf8a41-1e788d-3 <- ['1002', '602', '902']",natural pre-format apartment number selected before fallback identity,immutable extraction snapshot links the synthetic output to a raw natural number
high,SYNTHETIC_OUTPUT_WITH_PREFORMAT_NATURAL_ID,241798,Waterford Landings,generic,SUCCESS,inferred_8c7c147ebbaf8a41-1e788d-4,"unit_id,units_pre_format[].unit_number",inferred_8c7c147ebbaf8a41-1e788d-4 <- ['609'],natural pre-format apartment number selected before fallback identity,immutable extraction snapshot links the synthetic output to a raw natural number
high,SYNTHETIC_OUTPUT_WITH_PREFORMAT_NATURAL_ID,241798,Waterford Landings,generic,SUCCESS,inferred_8c7c147ebbaf8a41-1e788d-5,"unit_id,units_pre_format[].unit_number",inferred_8c7c147ebbaf8a41-1e788d-5 <- ['614'],natural pre-format apartment number selected before fallback identity,immutable extraction snapshot links the synthetic output to a raw natural number
high,SYNTHETIC_OUTPUT_WITH_PREFORMAT_NATURAL_ID,241798,Waterford Landings,generic,SUCCESS,inferred_8c7c147ebbaf8a41-1e788d-6,"unit_id,units_pre_format[].unit_number","inferred_8c7c147ebbaf8a41-1e788d-6 <- ['618', '705']",natural pre-format apartment number selected before fallback identity,immutable extraction snapshot links the synthetic output to a raw natural number
high,SYNTHETIC_OUTPUT_WITH_PREFORMAT_NATURAL_ID,241798,Waterford Landings,generic,SUCCESS,inferred_8c7c147ebbaf8a41-1e788d-7,"unit_id,units_pre_format[].unit_number",inferred_8c7c147ebbaf8a41-1e788d-7 <- ['701'],natural pre-format apartment number selected before fallback identity,immutable extraction snapshot links the synthetic output to a raw natural number
high,SYNTHETIC_OUTPUT_WITH_PREFORMAT_NATURAL_ID,241798,Waterford Landings,generic,SUCCESS,inferred_8c7c147ebbaf8a41-1e788d-8,"unit_id,units_pre_format[].unit_number","inferred_8c7c147ebbaf8a41-1e788d-8 <- ['1006', '1009', '1106', '806', '909']",natural pre-format apartment number selected before fallback identity,immutable extraction snapshot links the synthetic output to a raw natural number
high,SYNTHETIC_OUTPUT_WITH_PREFORMAT_NATURAL_ID,241798,Waterford Landings,generic,SUCCESS,inferred_8c7c147ebbaf8a41-1e788d-9,"unit_id,units_pre_format[].unit_number","inferred_8c7c147ebbaf8a41-1e788d-9 <- ['1002', '602', '902']",natural pre-format apartment number selected before fallback identity,immutable extraction snapshot links the synthetic output to a raw natural number
high,SYNTHETIC_OUTPUT_WITH_PREFORMAT_NATURAL_ID,241798,Waterford Landings,generic,SUCCESS,inferred_8c7c147ebbaf8a41-1e788d-10,"unit_id,units_pre_format[].unit_number",inferred_8c7c147ebbaf8a41-1e788d-10 <- ['1102'],natural pre-format apartment number selected before fallback identity,immutable extraction snapshot links the synthetic output to a raw natural number
high,SYNTHETIC_OUTPUT_WITH_PREFORMAT_NATURAL_ID,241798,Waterford Landings,generic,SUCCESS,inferred_a86c3d47ea4f9a65-22e2e5,"unit_id,units_pre_format[].unit_number","inferred_a86c3d47ea4f9a65-22e2e5 <- ['117', '118']",natural pre-format apartment number selected before fallback identity,immutable extraction snapshot links the synthetic output to a raw natural number
high,SYNTHETIC_OUTPUT_WITH_PREFORMAT_NATURAL_ID,241798,Waterford Landings,generic,SUCCESS,inferred_a86c3d47ea4f9a65-22e2e5-1,"unit_id,units_pre_format[].unit_number","inferred_a86c3d47ea4f9a65-22e2e5-1 <- ['117', '118']",natural pre-format apartment number selected before fallback identity,immutable extraction snapshot links the synthetic output to a raw natural number
high,SYNTHETIC_OUTPUT_WITH_PREFORMAT_NATURAL_ID,241798,Waterford Landings,generic,SUCCESS,inferred_a86c3d47ea4f9a65-178ced,"unit_id,units_pre_format[].unit_number",inferred_a86c3d47ea4f9a65-178ced <- ['506'],natural pre-format apartment number selected before fallback identity,immutable extraction snapshot links the synthetic output to a raw natural number
high,SYNTHETIC_OUTPUT_WITH_PREFORMAT_NATURAL_ID,241798,Waterford Landings,generic,SUCCESS,inferred_a86c3d47ea4f9a65-178ced-1,"unit_id,units_pre_format[].unit_number",inferred_a86c3d47ea4f9a65-178ced-1 <- ['1205'],natural pre-format apartment number selected before fallback identity,immutable extraction snapshot links the synthetic output to a raw natural number
high,SYNTHETIC_OUTPUT_WITH_PREFORMAT_NATURAL_ID,241798,Waterford Landings,generic,SUCCESS,inferred_b3d187174268ee04-1e788d,"unit_id,units_pre_format[].unit_number","inferred_b3d187174268ee04-1e788d <- ['1603', '1604', '1607', '1608', '1611', '1612', '1613', '1614']",natural pre-format apartment number selected before fallback identity,immutable extraction snapshot links the synthetic output to a raw natural number
high,SYNTHETIC_OUTPUT_WITH_PREFORMAT_NATURAL_ID,241798,Waterford Landings,generic,SUCCESS,inferred_b3d187174268ee04-1e788d-1,"unit_id,units_pre_format[].unit_number","inferred_b3d187174268ee04-1e788d-1 <- ['1603', '1604', '1607', '1608', '1611', '1612', '1613', '1614']",natural pre-format apartment number selected before fallback identity,immutable extraction snapshot links the synthetic output to a raw natural number
high,SYNTHETIC_OUTPUT_WITH_PREFORMAT_NATURAL_ID,241798,Waterford Landings,generic,SUCCESS,inferred_e21903156167fa1f-7bff78,"unit_id,units_pre_format[].unit_number","inferred_e21903156167fa1f-7bff78 <- ['1007', '1008', '1010', '1015', '107', '108', '109', '110']",natural pre-format apartment number selected before fallback identity,immutable extraction snapshot links the synthetic output to a raw natural number
high,SYNTHETIC_OUTPUT_WITH_PREFORMAT_NATURAL_ID,241798,Waterford Landings,generic,SUCCESS,inferred_e21903156167fa1f-7bff78-1,"unit_id,units_pre_format[].unit_number","inferred_e21903156167fa1f-7bff78-1 <- ['1011', '111', '1111', '112', '204', '503']",natural pre-format apartment number selected before fallback identity,immutable extraction snapshot links the synthetic output to a raw natural number
high,SYNTHETIC_OUTPUT_WITH_PREFORMAT_NATURAL_ID,241798,Waterford Landings,generic,SUCCESS,inferred_e21903156167fa1f-7bff78-2,"unit_id,units_pre_format[].unit_number","inferred_e21903156167fa1f-7bff78-2 <- ['116', '203', '704', '904']",natural pre-format apartment number selected before fallback identity,immutable extraction snapshot links the synthetic output to a raw natural number
high,SYNTHETIC_OUTPUT_WITH_PREFORMAT_NATURAL_ID,241798,Waterford Landings,generic,SUCCESS,inferred_e21903156167fa1f-875276,"unit_id,units_pre_format[].unit_number","inferred_e21903156167fa1f-875276 <- ['116', '203', '704', '904']",natural pre-format apartment number selected before fallback identity,immutable extraction snapshot links the synthetic output to a raw natural number
high,SYNTHETIC_OUTPUT_WITH_PREFORMAT_NATURAL_ID,241798,Waterford Landings,generic,SUCCESS,inferred_e21903156167fa1f-875276-1,"unit_id,units_pre_format[].unit_number","inferred_e21903156167fa1f-875276-1 <- ['214', '811']",natural pre-format apartment number selected before fallback identity,immutable extraction snapshot links the synthetic output to a raw natural number
high,SYNTHETIC_OUTPUT_WITH_PREFORMAT_NATURAL_ID,241798,Waterford Landings,generic,SUCCESS,inferred_e21903156167fa1f-875276-2,"unit_id,units_pre_format[].unit_number",inferred_e21903156167fa1f-875276-2 <- ['303'],natural pre-format apartment number selected before fallback identity,immutable extraction snapshot links the synthetic output to a raw natural number
high,SYNTHETIC_OUTPUT_WITH_PREFORMAT_NATURAL_ID,241798,Waterford Landings,generic,SUCCESS,inferred_e21903156167fa1f-875276-3,"unit_id,units_pre_format[].unit_number","inferred_e21903156167fa1f-875276-3 <- ['1203', '404', '819']",natural pre-format apartment number selected before fallback identity,immutable extraction snapshot links the synthetic output to a raw natural number
high,SYNTHETIC_OUTPUT_WITH_PREFORMAT_NATURAL_ID,241798,Waterford Landings,generic,SUCCESS,inferred_e21903156167fa1f-875276-4,"unit_id,units_pre_format[].unit_number","inferred_e21903156167fa1f-875276-4 <- ['1016', '412']",natural pre-format apartment number selected before fallback identity,immutable extraction snapshot links the synthetic output to a raw natural number
high,SYNTHETIC_OUTPUT_WITH_PREFORMAT_NATURAL_ID,241798,Waterford Landings,generic,SUCCESS,inferred_e21903156167fa1f-875276-5,"unit_id,units_pre_format[].unit_number",inferred_e21903156167fa1f-875276-5 <- ['507'],natural pre-format apartment number selected before fallback identity,immutable extraction snapshot links the synthetic output to a raw natural number
high,SYNTHETIC_OUTPUT_WITH_PREFORMAT_NATURAL_ID,241798,Waterford Landings,generic,SUCCESS,inferred_e21903156167fa1f-875276-6,"unit_id,units_pre_format[].unit_number","inferred_e21903156167fa1f-875276-6 <- ['1007', '1008', '1010', '1015', '107', '108', '109', '110']",natural pre-format apartment number selected before fallback identity,immutable extraction snapshot links the synthetic output to a raw natural number
high,SYNTHETIC_OUTPUT_WITH_PREFORMAT_NATURAL_ID,241798,Waterford Landings,generic,SUCCESS,inferred_e21903156167fa1f-875276-7,"unit_id,units_pre_format[].unit_number",inferred_e21903156167fa1f-875276-7 <- ['911'],natural pre-format apartment number selected before fallback identity,immutable extraction snapshot links the synthetic output to a raw natural number
high,SYNTHETIC_OUTPUT_WITH_PREFORMAT_NATURAL_ID,241798,Waterford Landings,generic,SUCCESS,inferred_e21903156167fa1f-875276-8,"unit_id,units_pre_format[].unit_number",inferred_e21903156167fa1f-875276-8 <- ['1003'],natural pre-format apartment number selected before fallback identity,immutable extraction snapshot links the synthetic output to a raw natural number
high,SYNTHETIC_OUTPUT_WITH_PREFORMAT_NATURAL_ID,241798,Waterford Landings,generic,SUCCESS,inferred_e21903156167fa1f-875276-9,"unit_id,units_pre_format[].unit_number",inferred_e21903156167fa1f-875276-9 <- ['1210'],natural pre-format apartment number selected before fallback identity,immutable extraction snapshot links the synthetic output to a raw natural number
high,SYNTHETIC_OUTPUT_WITH_PREFORMAT_NATURAL_ID,241798,Waterford Landings,generic,SUCCESS,inferred_edb69bceb517e665-7bff78,"unit_id,units_pre_format[].unit_number","inferred_edb69bceb517e665-7bff78 <- ['1012', '104', '1207', '411']",natural pre-format apartment number selected before fallback identity,immutable extraction snapshot links the synthetic output to a raw natural number
high,SYNTHETIC_OUTPUT_WITH_PREFORMAT_NATURAL_ID,241798,Waterford Landings,generic,SUCCESS,inferred_edb69bceb517e665-875276,"unit_id,units_pre_format[].unit_number",inferred_edb69bceb517e665-875276 <- ['716'],natural pre-format apartment number selected before fallback identity,immutable extraction snapshot links the synthetic output to a raw natural number
high,SYNTHETIC_OUTPUT_WITH_PREFORMAT_NATURAL_ID,241798,Waterford Landings,generic,SUCCESS,inferred_edb69bceb517e665-875276-1,"unit_id,units_pre_format[].unit_number",inferred_edb69bceb517e665-875276-1 <- ['804'],natural pre-format apartment number selected before fallback identity,immutable extraction snapshot links the synthetic output to a raw natural number
high,SYNTHETIC_OUTPUT_WITH_PREFORMAT_NATURAL_ID,241798,Waterford Landings,generic,SUCCESS,inferred_edb69bceb517e665-875276-2,"unit_id,units_pre_format[].unit_number",inferred_edb69bceb517e665-875276-2 <- ['1004'],natural pre-format apartment number selected before fallback identity,immutable extraction snapshot links the synthetic output to a raw natural number
high,SYNTHETIC_OUTPUT_WITH_PREFORMAT_NATURAL_ID,241798,Waterford Landings,generic,SUCCESS,inferred_edb69bceb517e665-875276-3,"unit_id,units_pre_format[].unit_number","inferred_edb69bceb517e665-875276-3 <- ['1012', '104', '1207', '411']",natural pre-format apartment number selected before fallback identity,immutable extraction snapshot links the synthetic output to a raw natural number
high,SYNTHETIC_OUTPUT_WITH_PREFORMAT_NATURAL_ID,241798,Waterford Landings,generic,SUCCESS,inferred_edb69bceb517e665-875276-4,"unit_id,units_pre_format[].unit_number",inferred_edb69bceb517e665-875276-4 <- ['1019'],natural pre-format apartment number selected before fallback identity,immutable extraction snapshot links the synthetic output to a raw natural number
high,SYNTHETIC_OUTPUT_WITH_PREFORMAT_NATURAL_ID,241798,Waterford Landings,generic,SUCCESS,inferred_fc231d81c9b3fe02-1e788d,"unit_id,units_pre_format[].unit_number",inferred_fc231d81c9b3fe02-1e788d <- ['201'],natural pre-format apartment number selected before fallback identity,immutable extraction snapshot links the synthetic output to a raw natural number
high,SYNTHETIC_OUTPUT_WITH_PREFORMAT_NATURAL_ID,241798,Waterford Landings,generic,SUCCESS,inferred_fc231d81c9b3fe02-1e788d-1,"unit_id,units_pre_format[].unit_number",inferred_fc231d81c9b3fe02-1e788d-1 <- ['216'],natural pre-format apartment number selected before fallback identity,immutable extraction snapshot links the synthetic output to a raw natural number
high,SYNTHETIC_OUTPUT_WITH_PREFORMAT_NATURAL_ID,241798,Waterford Landings,generic,SUCCESS,inferred_fc231d81c9b3fe02-1e788d-2,"unit_id,units_pre_format[].unit_number",inferred_fc231d81c9b3fe02-1e788d-2 <- ['802'],natural pre-format apartment number selected before fallback identity,immutable extraction snapshot links the synthetic output to a raw natural number
high,FINAL_COUNT_MISMATCH,272772,,UNATTRIBUTED,FAILED_NO_DATA,,final_admitted_count,,0,
high,OFFLINE_ARCHIVE_INVALID,272772,,UNATTRIBUTED,FAILED_NO_DATA,,raw_source_archive,missing raw_source_archive pointer,"readable content-addressed manifest, bodies, and extraction snapshot",
high,PROVENANCE_FIELDS_MISSING,272772,,UNATTRIBUTED,FAILED_NO_DATA,,_meta.provenance,"availability_date_provenance,canonical_id_uniqueness,final_admitted_count,formatted_count,parser_count,property_identity_verdict,raw_source_archive,raw_source_count,raw_source_count_basis,raw_source_kind_counts,rent_provenance,rent_range_units,unit_source_provenance",all consolidated diagnostic counters/pointers,
high,FINAL_COUNT_MISMATCH,274909,,UNATTRIBUTED,FAILED_NO_DATA,,final_admitted_count,,0,
high,OFFLINE_ARCHIVE_INVALID,274909,,UNATTRIBUTED,FAILED_NO_DATA,,raw_source_archive,missing raw_source_archive pointer,"readable content-addressed manifest, bodies, and extraction snapshot",
high,PROVENANCE_FIELDS_MISSING,274909,,UNATTRIBUTED,FAILED_NO_DATA,,_meta.provenance,"availability_date_provenance,canonical_id_uniqueness,final_admitted_count,formatted_count,parser_count,property_identity_verdict,raw_source_archive,raw_source_count,raw_source_count_basis,raw_source_kind_counts,rent_provenance,rent_range_units,unit_source_provenance",all consolidated diagnostic counters/pointers,
high,SOURCE_HASH_NOT_ARCHIVED,280355,Town Center Apartments,squarespace_nopms,SUCCESS,1001,source_response_sha256,fe453600d60f5a274f335e7b8ae8e66923849cc14733a4d07fdd1346fa95a9e1,hash represented in the property's immutable source manifest,
high,SOURCE_HASH_NOT_ARCHIVED,280355,Town Center Apartments,squarespace_nopms,SUCCESS,1105-ADA,source_response_sha256,fe453600d60f5a274f335e7b8ae8e66923849cc14733a4d07fdd1346fa95a9e1,hash represented in the property's immutable source manifest,
high,SOURCE_HASH_NOT_ARCHIVED,280355,Town Center Apartments,squarespace_nopms,SUCCESS,1212,source_response_sha256,fe453600d60f5a274f335e7b8ae8e66923849cc14733a4d07fdd1346fa95a9e1,hash represented in the property's immutable source manifest,
high,SOURCE_HASH_NOT_ARCHIVED,280355,Town Center Apartments,squarespace_nopms,SUCCESS,1402,source_response_sha256,fe453600d60f5a274f335e7b8ae8e66923849cc14733a4d07fdd1346fa95a9e1,hash represented in the property's immutable source manifest,
high,SOURCE_HASH_NOT_ARCHIVED,280355,Town Center Apartments,squarespace_nopms,SUCCESS,2005,source_response_sha256,fe453600d60f5a274f335e7b8ae8e66923849cc14733a4d07fdd1346fa95a9e1,hash represented in the property's immutable source manifest,
high,SOURCE_HASH_NOT_ARCHIVED,280355,Town Center Apartments,squarespace_nopms,SUCCESS,2211,source_response_sha256,fe453600d60f5a274f335e7b8ae8e66923849cc14733a4d07fdd1346fa95a9e1,hash represented in the property's immutable source manifest,
high,SOURCE_HASH_NOT_ARCHIVED,280355,Town Center Apartments,squarespace_nopms,SUCCESS,1203,source_response_sha256,fe453600d60f5a274f335e7b8ae8e66923849cc14733a4d07fdd1346fa95a9e1,hash represented in the property's immutable source manifest,
high,SOURCE_HASH_NOT_ARCHIVED,280355,Town Center Apartments,squarespace_nopms,SUCCESS,1306,source_response_sha256,fe453600d60f5a274f335e7b8ae8e66923849cc14733a4d07fdd1346fa95a9e1,hash represented in the property's immutable source manifest,
high,SOURCE_HASH_NOT_ARCHIVED,280355,Town Center Apartments,squarespace_nopms,SUCCESS,1101,source_response_sha256,fe453600d60f5a274f335e7b8ae8e66923849cc14733a4d07fdd1346fa95a9e1,hash represented in the property's immutable source manifest,
high,SOURCE_HASH_NOT_ARCHIVED,280355,Town Center Apartments,squarespace_nopms,SUCCESS,1104,source_response_sha256,fe453600d60f5a274f335e7b8ae8e66923849cc14733a4d07fdd1346fa95a9e1,hash represented in the property's immutable source manifest,
high,SOURCE_HASH_NOT_ARCHIVED,280355,Town Center Apartments,squarespace_nopms,SUCCESS,2111,source_response_sha256,fe453600d60f5a274f335e7b8ae8e66923849cc14733a4d07fdd1346fa95a9e1,hash represented in the property's immutable source manifest,
high,SOURCE_HASH_NOT_ARCHIVED,280355,Town Center Apartments,squarespace_nopms,SUCCESS,1205,source_response_sha256,fe453600d60f5a274f335e7b8ae8e66923849cc14733a4d07fdd1346fa95a9e1,hash represented in the property's immutable source manifest,
high,SOURCE_HASH_NOT_ARCHIVED,280355,Town Center Apartments,squarespace_nopms,SUCCESS,1210,source_response_sha256,fe453600d60f5a274f335e7b8ae8e66923849cc14733a4d07fdd1346fa95a9e1,hash represented in the property's immutable source manifest,
high,SOURCE_HASH_NOT_ARCHIVED,280355,Town Center Apartments,squarespace_nopms,SUCCESS,1312,source_response_sha256,fe453600d60f5a274f335e7b8ae8e66923849cc14733a4d07fdd1346fa95a9e1,hash represented in the property's immutable source manifest,
high,SOURCE_HASH_NOT_ARCHIVED,280355,Town Center Apartments,squarespace_nopms,SUCCESS,1403,source_response_sha256,fe453600d60f5a274f335e7b8ae8e66923849cc14733a4d07fdd1346fa95a9e1,hash represented in the property's immutable source manifest,
high,SOURCE_HASH_NOT_ARCHIVED,280355,Town Center Apartments,squarespace_nopms,SUCCESS,2411,source_response_sha256,fe453600d60f5a274f335e7b8ae8e66923849cc14733a4d07fdd1346fa95a9e1,hash represented in the property's immutable source manifest,
high,SOURCE_HASH_NOT_ARCHIVED,280355,Town Center Apartments,squarespace_nopms,SUCCESS,2404,source_response_sha256,fe453600d60f5a274f335e7b8ae8e66923849cc14733a4d07fdd1346fa95a9e1,hash represented in the property's immutable source manifest,
